episode,global_step,episode_reward,moving_avg_reward,episode_worker_reward,episode_requester_reward,hit_rate,loss,epsilon,avg_q_value,buffer_size,eval_hit_at_1,eval_worker_reward,eval_requester_reward,eval_reward,eval_project_coverage
39,39000,955.0789989307523,825.0584499036893,1231.2644210979342,955.0789989307523,0.517,0.26625989873707295,0.050000000000000044,17.428633837315385,39000,,,,,
40,40000,922.9530006088316,840.6711498770862,1192.074376605451,922.9530006088316,0.505,0.2746009343862534,0.050000000000000044,17.481777392608,40000,0.48725,1.1970430612564087,1.2047228813171387,1.2047228813171387,0.9871794871794872
41,41000,965.8790015354753,856.2535998735577,1278.5105755105615,965.8790015354753,0.516,0.29084671634435655,0.050000000000000044,17.58832905838938,41000,,,,,
42,42000,944.1899976804852,868.2930997870862,1206.2120533585548,944.1899976804852,0.507,0.2813295246064663,0.050000000000000044,17.664581474710683,42000,,,,,
43,43000,914.1429999768734,878.7951997682452,1178.9566192254424,914.1429999768734,0.505,0.28029424999654295,0.050000000000000044,17.860520475338667,43000,,,,,
44,44000,897.1229995191097,888.3994498126209,1135.1781970486045,897.1229995191097,0.478,0.29458198916912076,0.050000000000000044,17.92769784951759,44000,,,,,
45,45000,891.6970013231039,895.6391999203712,1192.0403047278523,891.6970013231039,0.495,0.3019992919266224,0.050000000000000044,17.967842863618042,45000,0.45935,1.142649531364441,1.1535496711730957,1.1535496711730957,0.9935897435897436
46,46000,926.7810009941459,900.01924989447,1194.3867126479745,926.7810009941459,0.5,0.2682149182111025,0.050000000000000044,17.849197650846108,46000,,,,,
47,47000,970.2849996611476,910.8296499107033,1268.709610082209,970.2849996611476,0.543,0.29827147822082045,0.050000000000000044,18.066099362295184,47000,,,,,
48,48000,925.3830011561513,918.6510999480263,1163.6033023446798,925.3830011561513,0.493,0.2731753150671721,0.050000000000000044,18.013493978891265,48000,,,,,
49,49000,950.3529999405146,923.2873499816284,1225.6443343162537,950.3529999405146,0.511,0.27110960277915,0.050000000000000044,18.00839750045385,49000,,,,,
50,50000,908.1380003541708,925.1384999400004,1174.8680596649647,908.1380003541708,0.493,0.3056839178204536,0.050000000000000044,17.995955276097202,50000,0.4671,1.162414789199829,1.168616771697998,1.168616771697998,0.9871794871794872
